CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB
2022;5;2204;476;PR;4118204;67;154
2022;12;2204;800;SP;3425904;17280;25519
2022;5;2204;434;ES;3205309;143;561
2022;11;2204;137;AL;2704302;0;36
2022;5;2204;476;PA;1506807;5;8
2022;4;2204;445;AL;2704302;8;379
2022;7;2204;195;MA;2109452;34;484
2022;4;2204;249;SP;3454805;225;734
2022;5;2204;275;SP;3448500;18;141
2022;3;2204;628;RS;4308607;108;679
2022;3;2204;445;MA;2111300;28;423
2022;7;2204;505;CE;2304400;383;1927
2022;8;2204;628;SP;3454805;225;690
2022;1;2204;573;SP;3450308;817;1879
2022;5;2204;741;BA;2927408;2;28
2022;4;2204;160;CE;2304400;5;20
2022;3;2204;741;MA;2111300;13;101
2022;12;2204;351;RS;4315602;43;46
2022;8;2204;434;ES;3205309;337;1135
2022;3;2204;628;MA;2111300;51;103
2022;12;2204;467;ES;3205309;35;175
2022;5;2204;249;RS;4314548;8640;53821
2022;12;2204;434;SP;3448500;78;458
2022;8;2204;160;SP;3448500;49;608
2022;6;2204;160;SC;4216206;121;405
2022;6;2204;434;RS;4315602;14;45
2022;6;2204;741;RS;4315602;23;214
2022;12;2204;586;RS;4308201;319001;457653
2022;11;2204;586;MS;5206606;19800;29408
2022;10;2204;160;SP;3448500;83;647
2022;2;2204;476;MA;2111300;79;257
2022;5;2204;476;RS;4315602;36;115
2022;7;2204;160;RS;4315602;222;340
2022;9;2204;476;RS;4315602;12;28
2022;4;2204;580;PR;4118204;83;365
2022;7;2204;434;AL;2704302;2;80
2022;11;2204;467;RJ;3304557;45;186
2022;11;2204;434;SC;4202404;64;206
2022;6;2204;351;SP;3448500;166;1076
2022;10;2204;386;SP;3448500;9;40
2022;8;2204;434;AL;2704302;2;32
2022;5;2204;776;SP;3448500;36;296
2022;9;2204;434;ES;3205309;58;286
2022;7;2204;741;MA;2111300;1;4
2022;3;2204;77;ES;3205309;227;1254
2022;11;2204;434;SC;4216206;80;150
2022;12;2204;580;MA;2111300;130;473
2022;12;2204;249;SC;4216206;5;14
2022;4;2204;160;MA;2111300;7;62
2022;10;2204;43;SP;3448500;15;105
2022;10;2204;169;RS;4308607;27129;61779
2022;5;2204;580;CE;2304400;31;98
2022;2;2204;476;SC;4216206;6;11
2022;11;2204;160;RS;4315602;59;178
2022;1;2204;580;ES;3205200;28;87
2022;7;2204;77;RS;4314902;12;30
2022;2;2204;467;CE;2304400;64;158
2022;3;2204;160;RS;4315602;91;109
2022;4;2204;476;PR;4118204;166;186
2022;1;2204;40;RS;4308201;4068;4761
2022;8;2204;301;CE;2304285;24;106
2022;9;2204;43;SP;3448500;20;92
2022;7;2204;476;PR;4118204;17;69
2022;7;2204;69;RS;4302105;478;4009
2022;10;2204;845;RS;4302105;282744;316042
2022;12;2204;476;SC;4216206;6;14
2022;10;2204;275;SP;3425904;44;61
2022;5;2204;163;RJ;3304557;19;61
2022;10;2204;741;PR;4118204;33;277
2022;6;2204;137;BA;2927408;1;12
2022;5;2204;137;SP;3448500;54;469
2022;11;2204;586;PR;4108304;5546;23700
2022;5;2204;434;SP;3448500;729;3500
2022;10;2204;741;SP;3448500;131;447
2022;3;2204;580;SP;3448500;394;1498
2022;11;2204;580;SC;4216206;93;219
2022;9;2204;434;SP;3448500;727;2115
2022;8;2204;239;RS;4302105;270;710
2022;7;2204;386;RS;4302105;360;1908
2022;4;2204;476;ES;3205309;18;56
2022;5;2204;163;BA;2927408;9;65
2022;8;2204;434;SP;3448500;491;3150
2022;6;2204;476;SP;3448500;196;765
2022;4;2204;476;SP;3448500;64;414
2022;4;2204;267;ES;3205200;9;24
2022;1;2204;200;SP;3425904;15165;20642
2022;7;2204;434;PR;4118204;66;247
2022;1;2204;77;ES;3205309;36;106
2022;10;2204;351;RS;4315602;186;337
2022;1;2204;434;SP;3448500;341;1786
2022;3;2204;476;PA;1506807;46;305
2022;10;2204;317;RS;4302105;1567;6877
2022;9;2204;249;RS;4302105;196004;506738
2022;8;2204;580;ES;3205309;66;267
2022;1;2204;548;SC;4208203;63;156
2022;6;2204;628;ES;3205309;49;292
2022;12;2204;160;ES;3205309;45;288
2022;1;2204;160;RS;4302105;6950;28526
2022;2;2204;434;ES;3205309;14;76
2022;10;2204;741;SC;4216206;6;29
2022;7;2204;351;ES;3205309;102;388
2022;10;2204;351;MA;2111201;37;160
2022;1;2204;741;ES;3205309;83;330
2022;1;2204;628;RJ;3304557;3;25
2022;3;2204;776;SP;3448500;36;110
2022;11;2204;351;CE;2304400;66;200
2022;3;2204;741;RS;4315602;72;502
2022;10;2204;399;MA;2111300;20;45
2022;4;2204;399;MA;2111300;57;47
2022;3;2204;741;ES;3205309;2;39
2022;8;2204;69;RS;4313086;903;8234
2022;6;2204;467;MA;2111300;1;5
2022;1;2204;341;RS;4308201;14400;19901
2022;1;2204;351;PR;4118204;54;81
2022;9;2204;351;AM;1301902;60;437
2022;9;2204;741;RJ;3302403;41;216
2022;7;2204;628;RS;4314548;1080;13900
2022;6;2204;160;BA;2913606;6;23
2022;5;2204;573;SP;3450308;372;2441
2022;4;2204;341;RS;4302105;43398;63483
2022;1;2204;476;RJ;3304557;12;112
2022;7;2204;351;RJ;3304557;10;30
2022;11;2204;337;AM;1302603;222;360
2022;10;2204;538;AL;2704302;120;166
2022;5;2204;163;SP;3448500;61;207
2022;12;2204;163;ES;3205200;12;43
2022;10;2204;476;CE;2304400;14;40
2022;8;2204;81;PR;4118204;1;58
2022;5;2204;580;RJ;3304557;91;334
2022;11;2204;467;ES;3205309;8;50
2022;5;2204;628;PR;4117107;460;1295
2022;5;2204;741;SP;3448500;64;261
2022;6;2204;351;PR;4118204;98;312
2022;5;2204;580;SP;3448500;124;955
2022;7;2204;434;ES;3205309;56;250
2022;7;2204;741;RJ;3304557;18;51
2022;8;2204;467;SP;3448500;120;721
2022;2;2204;249;RS;4308201;28871;50175
2022;7;2204;476;PA;1506807;8;63
2022;12;2204;249;RS;4302105;9452;31492
2022;9;2204;586;SP;3425904;36510;34567
2022;5;2204;586;MS;5206606;74745;77734
2022;3;2204;580;MA;2111300;222;850
2022;10;2204;351;SP;3448500;86;341
2022;12;2204;267;PR;4118204;4;11
2022;10;2204;467;SP;3448500;60;178
2022;8;2204;87;RS;4302105;810;6069
2022;7;2204;586;MS;5206606;20846;44596
2022;3;2204;351;PR;4118204;312;501
2022;8;2204;580;MA;2111201;80;221
2022;10;2204;476;PA;1506807;4;21
2022;8;2204;434;RS;4315602;159;487
2022;2;2204;160;PA;1506807;6;26
2022;8;2204;573;RS;4308607;294;3306
2022;10;2204;580;SP;3448500;156;964
2022;10;2204;476;ES;3205200;27;138
2022;4;2204;580;ES;3205309;31;165
2022;3;2204;163;PR;4118204;440;326
2022;2;2204;249;ES;3205200;0;0
2022;5;2204;83;SP;3448500;24;269
2022;9;2204;845;RS;4302105;116424;127547
2022;12;2204;580;RS;4315602;42;89
2022;6;2204;476;BA;2927408;30;207
2022;5;2204;77;MA;2111300;50;309
2022;5;2204;434;RS;4315602;203;782
2022;11;2204;351;MA;2111201;159;736
2022;4;2204;580;PA;1501402;6;49
2022;3;2204;741;RJ;3304557;9;13
2022;1;2204;741;MA;2111300;226;1029
2022;11;2204;586;RS;4308201;307992;447192
2022;10;2204;607;SP;3448500;44;138
2022;12;2204;628;RS;4302105;1980;16768
2022;8;2204;337;RR;1400100;96;540
2022;6;2204;538;SP;3448500;103;326
2022;5;2204;301;PA;1501402;268;284
2022;1;2204;845;RS;4302105;34020;37270
2022;1;2204;351;SP;3448500;265;443
2022;9;2204;160;SP;3448500;53;388
2022;8;2204;586;RS;4308201;500079;732209
2022;4;2204;200;SP;3425904;900;1226
2022;8;2204;845;RS;4322400;7199;22688
2022;5;2204;160;ES;3205309;14;71
2022;4;2204;580;RJ;3304557;2;4
2022;5;2204;301;SP;3448500;25;226
2022;1;2204;741;SP;3448500;72;270
2022;11;2204;160;SP;3448500;19;92
2022;8;2204;386;ES;3205309;49;241
2022;12;2204;43;SP;3448500;5;31
2022;7;2204;301;PA;1501402;23;26
2022;4;2204;705;PR;4118204;10;21
2022;3;2204;628;SP;3443402;11;123
2022;7;2204;741;RS;4315602;9;37
2022;1;2204;580;SC;4216206;149;199
2022;4;2204;163;PR;4118204;50;150
2022;8;2204;476;RS;4315602;10;80
2022;11;2204;476;PA;1501402;72;658
2022;7;2204;538;RS;4315602;50;81
2022;1;2204;351;ES;3205200;55;152
2022;4;2204;83;RJ;3304557;9;36
2022;9;2204;40;RS;4308607;22407;137401
2022;3;2204;476;RS;4315602;176;374
2022;5;2204;467;MA;2111201;14;81
2022;7;2204;23;PA;1501402;10;43
2022;10;2204;580;RS;4315602;160;314
2022;1;2204;467;AM;1301902;5;25
2022;5;2204;337;AM;1302603;36;76
2022;10;2204;351;RJ;3304557;18;96
2022;3;2204;160;RS;4302105;6370;24165
2022;9;2204;628;SP;3448500;193;1732
2022;8;2204;580;BA;2927408;1;19
2022;5;2204;741;RJ;3304557;31;162
2022;2;2204;580;MA;2111300;47;84
2022;6;2204;628;RS;4302105;3285;25876
2022;1;2204;351;PE;2611606;34;409
2022;9;2204;434;MA;2111201;43;161
2022;11;2204;586;SP;3425904;24300;27000
2022;3;2204;77;RS;4315602;148;403
2022;8;2204;741;PR;4118204;37;77
2022;3;2204;337;AM;1302603;240;539
2022;2;2204;741;RS;4315602;18;88
2022;6;2204;244;SC;4207304;11;36
2022;6;2204;776;SP;3448500;18;57
2022;2;2204;586;MS;5206606;17118;22751
2022;8;2204;741;RS;4315602;38;76
2022;5;2204;351;MA;2111300;14;115
2022;11;2204;741;MA;2111201;30;282
2022;8;2204;623;RS;4308201;1440;2080
2022;11;2204;476;RJ;3304557;37;115
2022;7;2204;77;ES;3205309;1;4
2022;6;2204;160;SC;4207304;131;383
2022;5;2204;43;SP;3448500;30;486
2022;2;2204;434;SC;4216206;41;74
2022;1;2204;341;RS;4302105;7989;10680
2022;5;2204;607;SP;3425904;816;4301
2022;5;2204;249;RJ;3304557;1;164
2022;6;2204;341;RS;4302105;50402;58486
2022;3;2204;434;ES;3205309;17;52
2022;11;2204;580;ES;3205200;100;268
2022;6;2204;434;SC;4216206;12;36
2022;2;2204;628;SP;3430300;33;654
2022;10;2204;741;ES;3205309;28;341
2022;12;2204;43;SC;4216206;2;6
2022;12;2204;538;RS;4315602;2;12
2022;8;2204;351;RS;4302105;1215;7068
2022;11;2204;741;RS;4315602;132;1277
2022;10;2204;267;ES;3205200;80;164
2022;12;2204;476;RS;4315602;92;82
2022;10;2204;705;MA;2111300;10;30
2022;7;2204;399;MA;2111300;24;104
2022;3;2204;476;PR;4118204;238;322
2022;4;2204;741;RS;4302105;549;2196
2022;12;2204;160;SP;3448500;28;201
2022;10;2204;586;RS;4308201;302182;447929
2022;5;2204;580;ES;3205200;75;245
2022;5;2204;741;PR;4118204;26;24
2022;5;2204;97;RS;4308201;9870;13910
2022;11;2204;434;PA;1506807;6;32
2022;7;2204;607;ES;3205309;45;193
2022;4;2204;580;RS;4315602;160;784
2022;12;2204;580;MA;2109452;6;63
2022;10;2204;249;SP;3418800;875;2822
2022;12;2204;386;MA;2111300;4;25
2022;3;2204;476;ES;3205309;46;216
2022;2;2204;858;SP;3448500;5;20
2022;9;2204;580;ES;3205309;73;312
2022;9;2204;628;PA;1501402;120;125
2022;12;2204;467;RS;4315602;9;69
2022;5;2204;23;RS;4302105;556;1132
2022;5;2204;351;ES;3205200;19;73
2022;6;2204;160;BA;2927408;18;48
2022;9;2204;580;SC;4216206;8;15
2022;11;2204;791;RS;4302105;1305;9997
2022;4;2204;528;RS;4308201;23400;35880
2022;3;2204;580;PA;1501402;4;16
2022;2;2204;325;AP;1600303;22;18
2022;5;2204;628;SP;3454805;180;590
2022;1;2204;77;SP;3448500;69;566
2022;11;2204;351;PR;4118204;215;591
2022;7;2204;351;RS;4315602;59;185
2022;5;2204;43;MA;2111300;2;14
2022;6;2204;476;PA;1506807;13;127
2022;1;2204;628;SC;4216206;31;72
2022;11;2204;467;PR;4118204;9;26
2022;4;2204;476;AL;2704302;1;99
2022;6;2204;467;PR;4118204;9;69
2022;4;2204;434;ES;3205309;90;474
2022;6;2204;580;RS;4315602;137;377
2022;7;2204;163;BA;2927408;43;135
2022;4;2204;301;RJ;3304557;36;65
2022;9;2204;580;ES;3205200;282;540
2022;1;2204;386;RS;4302105;450;2802
2022;6;2204;467;ES;3205309;1;4
2022;1;2204;434;SC;4202404;170;331
2022;8;2204;249;RS;4308201;7380;13340
2022;3;2204;628;SP;3406904;17;278
2022;7;2204;476;MA;2111300;48;359
2022;10;2204;351;MA;2111300;9;51
2022;9;2204;476;SP;3448500;271;612
2022;1;2204;607;SC;4216206;55;91
2022;7;2204;87;PA;1506807;18;76
2022;5;2204;81;MA;2111300;1;5
2022;4;2204;586;RS;4302105;5626;22993
2022;5;2204;434;CE;2304285;7;29
2022;12;2204;586;MS;5206606;4500;13549
2022;2;2204;741;SP;3448500;95;286
2022;5;2204;267;CE;2304400;9;27
2022;8;2204;628;SC;4216206;2;6
2022;9;2204;580;RJ;3302403;32;172
2022;12;2204;476;RJ;3304557;36;126
2022;2;2204;586;RS;4308201;212957;295922
2022;11;2204;163;MA;2111300;137;423
2022;3;2204;580;ES;3205200;50;104
2022;9;2204;372;SC;4216206;24;37
2022;7;2204;341;RS;4308201;51300;74100
2022;3;2204;77;MA;2111300;4;11
2022;1;2204;476;ES;3205200;77;243
2022;9;2204;289;SP;3425904;2250;3278
2022;12;2204;607;SP;3448500;13;148
2022;5;2204;77;SP;3448500;68;288
2022;8;2204;169;RS;4308607;180;600
2022;10;2204;160;MA;2111300;20;45
2022;10;2204;580;PR;4118204;46;132
2022;12;2204;399;MA;2111201;9;14
2022;10;2204;77;BA;2927408;4;19
2022;4;2204;434;MA;2111300;4;10
2022;7;2204;160;BA;2927408;131;271
2022;4;2204;580;MA;2111201;10;27
2022;1;2204;538;RS;4315602;9;25
2022;6;2204;97;RS;4308201;9210;13535
2022;7;2204;169;RS;4308607;40666;92025
2022;8;2204;341;SP;3425904;11160;15624
2022;6;2204;200;SP;3425904;11565;15742
2022;5;2204;556;MA;2111300;194;670
2022;12;2204;160;RS;4315602;17;22
2022;3;2204;351;ES;3205309;40;140
2022;7;2204;249;RS;4302105;82303;212594
2022;10;2204;80;SP;3448500;18;149
2022;1;2204;434;MA;2111300;145;490
2022;12;2204;776;SP;3450704;33;259
2022;8;2204;573;RS;4302105;1308;12824
2022;3;2204;434;ES;3205200;10;41
2022;3;2204;628;SP;3450308;20;118
2022;8;2204;741;SP;3448500;1032;564
2022;6;2204;160;PR;4118204;62;193
2022;2;2204;538;SP;3448500;25;177
2022;5;2204;476;ES;3205309;179;978
2022;10;2204;160;MA;2111201;53;220
2022;9;2204;77;ES;3205309;56;294
2022;3;2204;628;SP;3450605;21;180
2022;10;2204;434;BA;2927408;8;48
2022;1;2204;607;PR;4118204;19;48
2022;9;2204;476;SC;4216206;16;151
2022;9;2204;628;PR;4117107;72;227
2022;8;2204;23;SP;3448500;27;120
2022;10;2204;476;RS;4315602;33;334
2022;11;2204;77;SP;3448500;51;33
2022;4;2204;163;ES;3205309;12;68
2022;11;2204;628;SP;3448500;60;308
2022;8;2204;301;RJ;3302403;17;66
2022;10;2204;776;SP;3450704;10;48
2022;9;2204;351;MA;2111201;25;151
2022;11;2204;573;SP;3450308;722;1376
2022;3;2204;341;RS;4308201;51300;66690
2022;9;2204;858;SP;3448500;2;12
2022;11;2204;434;MA;2111300;9;9
2022;8;2204;163;SP;3448500;79;307
2022;3;2204;538;RS;4314902;56;573
2022;2;2204;43;CE;2304400;9;22
2022;8;2204;301;SP;3448500;18;105
2022;5;2204;476;BA;2927408;101;710
2022;12;2204;476;PR;4118204;20;52
2022;6;2204;776;ES;3205309;17;97
2022;4;2204;434;PR;4118204;46;136
2022;9;2204;337;AM;1302603;72;157
2022;10;2204;77;MA;2111300;2;5
2022;12;2204;337;AM;1302603;60;133
2022;7;2204;628;RS;4302105;585;5962
2022;4;2204;105;PR;4118204;2018;264
2022;1;2204;149;RS;4302105;1080;4839
2022;10;2204;538;SC;4216206;6;78
2022;3;2204;434;RJ;3304557;27;132
2022;2;2204;434;MA;2111300;18;79
2022;2;2204;628;SP;3450308;565;697
2022;5;2204;741;ES;3205309;51;217
2022;6;2204;580;SP;3448500;183;923
2022;8;2204;580;PA;1506807;17;110
2022;2;2204;163;CE;2304400;5;12
2022;3;2204;476;MA;2111300;163;322
2022;4;2204;199;RS;4308201;16;6
2022;7;2204;351;BA;2927408;255;627
2022;9;2204;289;RS;4302105;5442;23664
2022;12;2204;163;PR;4118204;4;10
2022;7;2204;580;RJ;3304557;57;218
2022;9;2204;83;SC;4216206;17;107
2022;2;2204;351;PA;1506807;33;153
2022;9;2204;467;SP;3448500;82;427
2022;6;2204;741;ES;3205309;37;167
2022;2;2204;83;ES;3205309;44;216
2022;7;2204;628;SP;3415186;1118;12180
2022;2;2204;434;MA;2111201;2;9
2022;12;2204;845;PR;4108304;17568;122723
2022;5;2204;434;MA;2111201;6;121
2022;1;2204;476;SC;4216206;137;289
2022;10;2204;43;PR;4118204;65;146
2022;9;2204;351;ES;3205200;248;1225
2022;11;2204;628;RS;4302105;2880;23250
2022;11;2204;161;AL;2704302;15;159
2022;11;2204;77;PR;4118204;30;34
2022;4;2204;386;RS;4302105;212;1079
2022;5;2204;580;MA;2111300;33;269
2022;4;2204;341;SC;4213005;33210;39852
2022;9;2204;741;PR;4118204;6;23
2022;1;2204;160;ES;3205200;84;271
2022;6;2204;160;MA;2111300;5;20
2022;1;2204;351;RS;4315602;49;262
2022;11;2204;351;BA;2927408;12;38
2022;11;2204;538;PR;4118204;8;22
2022;10;2204;476;BA;2927408;4;17
2022;7;2204;580;PA;1506807;12;78
2022;9;2204;160;PE;2608750;12912;26703
2022;6;2204;476;SC;4216206;14;37
2022;7;2204;580;RS;4315602;25;63
2022;5;2204;607;SP;3448500;46;590
2022;2;2204;249;RS;4302105;44578;114003
2022;9;2204;160;MA;2111300;6;42
2022;10;2204;351;PR;4118204;115;257
2022;1;2204;467;ES;3205309;26;285
2022;7;2204;23;RS;4302105;1620;7076
2022;1;2204;467;RJ;3304557;8;28
2022;9;2204;23;PA;1501402;36;56
2022;12;2204;351;RJ;3303302;23;110
2022;11;2204;249;RS;4302105;230816;606995
2022;6;2204;580;PR;4118204;121;283
2022;1;2204;476;CE;2304400;88;260
2022;9;2204;161;RS;4308607;901;4141
2022;3;2204;628;ES;3205200;103;449
2022;1;2204;586;RS;4308201;240655;310310
2022;5;2204;351;PR;4118204;118;358
2022;8;2204;476;SP;3448500;164;810
2022;1;2204;538;MA;2111300;10;91
2022;12;2204;161;MA;2111300;10;118
2022;8;2204;160;PR;4118204;781;85
2022;8;2204;77;SP;3448500;58;209
2022;7;2204;628;RS;4300570;1160;9750
2022;2;2204;267;PA;1501402;58;352
2022;10;2204;301;ES;3205309;2;8
2022;2;2204;77;ES;3205309;16;256
2022;2;2204;351;MA;2111300;91;209
2022;9;2204;163;SP;3448500;42;198
2022;6;2204;741;CE;2304400;92;248
2022;1;2204;741;PA;1501402;18;79
2022;8;2204;337;AM;1302603;18;12
2022;2;2204;434;RJ;3302403;5;45
2022;11;2204;580;AM;1302603;9;80
2022;11;2204;580;PR;4118204;280;694
2022;12;2204;538;SC;4216206;36;59
2022;7;2204;607;RS;4315602;13;39
2022;1;2204;190;MA;2111300;1;6
2022;12;2204;580;SC;4216206;12;28
2022;1;2204;476;AM;1301902;5;25
2022;10;2204;573;SC;4216206;69;313
2022;4;2204;77;BA;2927408;6;14
2022;12;2204;628;ES;3205309;14;138
2022;9;2204;351;ES;3205309;58;243
2022;11;2204;467;RS;4315602;23;65
2022;4;2204;301;ES;3205200;18;80
2022;1;2204;163;SP;3448500;12;43
2022;4;2204;359;RS;4315602;9;20
2022;5;2204;399;RJ;3304557;5;15
2022;8;2204;434;SC;4202404;168;454
2022;1;2204;158;SC;4216206;4;19
2022;8;2204;244;RS;4302105;450;2200
2022;12;2204;97;RS;4302105;2926;8981
2022;2;2204;399;MA;2111300;38;141
2022;12;2204;386;AL;2704302;28;347
2022;9;2204;43;CE;2304400;9;39
2022;12;2204;434;RJ;3304557;18;86
2022;8;2204;351;RS;4315602;29;131
2022;10;2204;163;MA;2111300;9;71
2022;9;2204;476;ES;3205309;374;823
2022;12;2204;573;BA;2927408;18;119
2022;7;2204;580;MA;2111300;156;660
2022;9;2204;858;PR;4118204;5;33
2022;8;2204;586;MS;5206606;41407;62378
2022;6;2204;476;MA;2111300;5;20
2022;6;2204;160;SP;3448500;106;1770
2022;6;2204;160;ES;3205309;28;98
2022;10;2204;301;AL;2704302;18;74
2022;9;2204;434;MA;2111300;210;948
2022;6;2204;580;MA;2111300;169;659
2022;9;2204;434;ES;3205200;38;153
2022;7;2204;361;RJ;3304557;35;102
2022;12;2204;359;SP;3448500;148;604
2022;10;2204;845;RS;4315107;13044;101199
2022;6;2204;476;RJ;3304557;29;100
2022;10;2204;434;ES;3205200;108;218
2022;7;2204;586;RS;4305108;29120;23486
2022;3;2204;267;ES;3205200;60;31
2022;12;2204;351;SC;4216206;41;140
2022;11;2204;43;SP;3448500;6;19
2022;7;2204;580;ES;3205200;91;264
2022;6;2204;399;MA;2111201;47;69
2022;11;2204;580;RS;4315602;27;52
2022;12;2204;351;PR;4118204;26;71
2022;2;2204;301;PE;2607901;4;23
2022;11;2204;163;ES;3205309;5;6
2022;5;2204;676;RO;1100205;65025;111845
2022;7;2204;434;SP;3448500;210;674
2022;3;2204;137;BA;2927408;4;10
2022;4;2204;77;ES;3205309;14;68
2022;4;2204;741;MA;2111300;4;15
2022;1;2204;538;BA;2927408;2;20
2022;7;2204;351;PA;1506807;1;4
2022;7;2204;538;AL;2704302;0;5
2022;11;2204;586;RS;4302105;9833;27911
2022;9;2204;163;RS;4315602;20;161
2022;6;2204;434;SC;4202404;6;27
2022;3;2204;538;ES;3205309;1;8
2022;6;2204;77;RS;4315602;23;105
2022;1;2204;90;SP;3448500;12;58
2022;4;2204;845;PR;4108304;222;1858
2022;1;2204;351;MA;2111201;30;27
2022;2;2204;476;PR;4118204;24;91
2022;6;2204;351;ES;3205200;36;181
2022;3;2204;434;SP;3448500;275;1029
2022;9;2204;351;PR;4118204;116;329
2022;5;2204;580;SC;4216206;46;90
2022;2;2204;341;RS;4308201;89362;116471
2022;11;2204;434;SP;3448500;235;1074
2022;9;2204;628;RS;4302105;4514;23111
2022;9;2204;434;RJ;3304557;46;170
2022;1;2204;741;PR;4118204;15;21
2022;4;2204;573;SC;4216206;104;250
2022;2;2204;538;SC;4207304;12;24
2022;6;2204;190;SP;3448500;52;111
2022;8;2204;476;PR;4118204;140;233
2022;9;2204;301;RJ;3302403;18;75
2022;4;2204;476;MA;2111300;18;62
2022;8;2204;607;SP;3448500;117;122
2022;5;2204;858;RS;4315602;80;137
2022;10;2204;77;ES;3205309;29;40
2022;4;2204;77;RS;4315602;4;51
2022;8;2204;351;PA;1506807;45;276
2022;7;2204;741;ES;3205309;8;60
2022;8;2204;40;SP;3425904;271;1440
2022;6;2204;434;RJ;3304557;17;73
2022;11;2204;538;PA;1501402;275;931
2022;5;2204;770;SP;3448708;100;1485
2022;9;2204;580;MA;2111201;17;21
2022;4;2204;476;ES;3205200;4;5
2022;6;2204;476;MA;2111201;6;46
2022;1;2204;476;RS;4315602;154;368
2022;4;2204;399;RS;4302105;11439;18702
2022;1;2204;580;ES;3205309;122;477
2022;2;2204;351;SC;4216206;20;34
2022;2;2204;580;PA;1501402;24;138
2022;3;2204;149;SC;4207304;4;33
2022;10;2204;628;PR;4118204;6;82
2022;7;2204;580;ES;3205309;50;182
2022;6;2204;351;ES;3205309;49;196
2022;3;2204;476;CE;2304400;81;229
2022;12;2204;200;SP;3425904;7920;10780
2022;4;2204;160;PR;4118204;60;106
2022;9;2204;351;RS;4315602;24;79
2022;9;2204;476;RJ;3304557;6;22
2022;12;2204;301;SC;4216206;39;132
2022;2;2204;467;PA;1506807;45;231
2022;7;2204;586;SP;3425904;24300;27000
2022;4;2204;528;SP;3425904;8100;13376
2022;3;2204;434;MA;2111300;14;35
2022;12;2204;764;SP;3448500;5;18
2022;11;2204;580;ES;3205309;2;9
2022;12;2204;573;RS;4315602;14;47
2022;6;2204;573;MA;2111300;14;63
2022;6;2204;289;RS;4302105;712;2892
2022;5;2204;580;PR;4118204;72;185
2022;6;2204;160;RS;4315602;44;188
2022;7;2204;628;SP;3448500;7;38
2022;2;2204;434;RS;4315602;204;676
2022;8;2204;741;ES;3205309;409;29
2022;4;2204;249;RS;4302105;56057;146535
2022;8;2204;476;MA;2109452;18;256
2022;3;2204;97;SP;3425201;6839;23402
2022;10;2204;200;RS;4302105;6542;22946
2022;4;2204;827;PR;4118204;90;193
2022;12;2204;351;ES;3205309;13;142
2022;7;2204;476;RS;4315602;17;70
2022;3;2204;249;RS;4302105;28323;52464
2022;2;2204;351;SP;3448500;944;2394
2022;8;2204;351;PR;4118204;144;286
2022;7;2204;580;SP;3448500;264;1241
2022;8;2204;476;SC;4216206;37;100
2022;10;2204;538;ES;3205309;64;75
2022;3;2204;351;RJ;3304557;64;228
2022;1;2204;434;ES;3205200;2;12
2022;7;2204;163;SP;3448500;5;13
2022;12;2204;399;MA;2111300;19;107
2022;3;2204;467;MA;2111300;2;13
2022;12;2204;163;RJ;3304557;271;845
2022;12;2204;267;MA;2111300;19;37
2022;12;2204;163;RS;4315602;3;34
2022;3;2204;163;ES;3205309;41;190
2022;12;2204;137;SP;3448500;23;193
2022;2;2204;105;PR;4118204;163;264
2022;10;2204;160;PR;4118204;10;77
2022;10;2204;434;PR;4118204;57;123
2022;10;2204;43;SC;4216206;14;35
2022;11;2204;434;PE;2602902;25;59
2022;12;2204;580;RJ;3304557;5;14
2022;1;2204;43;SP;3448500;210;555
2022;7;2204;351;MA;2111201;34;228
2022;1;2204;628;RS;4310603;540;5031
2022;5;2204;573;SP;3448500;28;211
2022;12;2204;386;PR;4118204;9;70
2022;7;2204;160;RS;4308201;1330;3044
2022;2;2204;160;RS;4302105;5625;46078
2022;12;2204;434;RS;4314902;16;129
2022;8;2204;97;RS;4302105;3160;9515
2022;10;2204;267;RS;4315602;42;59
2022;7;2204;275;RS;4302105;3121;14340
2022;6;2204;434;MA;2111201;20;124
2022;9;2204;341;RS;4308201;95760;138320
2022;8;2204;586;PR;4108304;20498;42876
2022;4;2204;467;RS;4302105;450;2868
2022;2;2204;160;SP;3448500;125;256
2022;5;2204;845;PR;4108304;13968;118594
2022;9;2204;586;PR;4108304;81605;186586
2022;8;2204;476;MA;2111300;149;356
2022;1;2204;580;PR;4118204;105;161
2022;11;2204;741;ES;3205309;42;83
2022;6;2204;580;MA;2111201;46;251
2022;12;2204;434;PR;4118204;51;109
2022;10;2204;580;ES;3205200;67;199
2022;1;2204;476;SP;3448500;344;746
2022;7;2204;767;SP;3448500;45;202
2022;2;2204;351;RJ;3304557;34;125
2022;12;2204;63;RJ;3304557;480;3232
2022;1;2204;97;SP;3425201;3835;7391
2022;11;2204;573;SC;4216206;21;188
2022;4;2204;767;RS;4302105;1485;20340
2022;1;2204;607;MG;3106200;168;532
2022;1;2204;580;BA;2927408;30;56
2022;11;2204;850;RS;4308201;17550;25625
2022;3;2204;580;PR;4118204;52;173
2022;4;2204;580;SC;4216206;25;63
2022;3;2204;160;MA;2111300;37;87
2022;9;2204;77;RS;4315602;18;139
2022;6;2204;43;SP;3448500;3;10
2022;6;2204;249;RS;4302105;7594;30473
2022;1;2204;160;ES;3205309;2;8
2022;11;2204;77;ES;3205200;4;21
